"section_id","user_id","down_vote"
487473,70777,1
542584,3806,1
494781,70918,1
495000,5422,1
483664,70031,1
515964,71111,1
483052,1829,1
471055,39034,1
543652,1081,1
483016,2849,1
466836,5147,1
515896,6340,1
543501,70739,1
495940,4283,1
471050,70732,1
495096,70956,1
543644,1321,1
466359,70732,1
529530,70681,1
507809,1972,1
466301,70755,1
543678,3207,1
529400,464,1
471026,5988,1
466364,3209,1
518941,70787,1
531627,5636,1
471048,70786,1
544090,1558,1
471031,474,1
466357,70786,1
466407,615,1
466423,1081,1
494923,6346,1
517929,65986,1
495947,6501,1
543684,5503,1
471031,410,1
466965,2849,1
466475,5898,1
